Date,1COV.DE,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DPW.DE,DTE.DE,DTG.DE,ENR.DE,EOAN.DE,FRE.DE,HEI.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,ZAL.DE
2022-04-13,42.939998626708984,197.75999450683594,104.26000213623047,217.5,51.34000015258789,67.5199966430664,93.94000244140625,76.25,73.54000091552734,6.443999767303467,64.30000305175781,166.0,10.895999908447266,40.540000915527344,17.299999237060547,23.454999923706055,18.985000610351562,10.0600004196167,33.81999969482422,51.400001525878906,59.119998931884766,145.89999389648438,27.045000076293945,62.86000061035156,187.35000610351562,186.4499969482422,239.60000610351562,,81.19999694824219,43.4900016784668,210.3000030517578,40.439998626708984,96.8499984741211,55.29999923706055,116.27999877929688,387.5,108.55000305175781,39.040000915527344,151.1999969482422,44.13999938964844
2022-04-14,43.54999923706055,201.0,106.0,219.10000610351562,51.65999984741211,67.30000305175781,94.44000244140625,76.23999786376953,73.41999816894531,6.466000080108643,63.5,168.35000610351562,10.97599983215332,41.064998626708984,17.299999237060547,23.7450008392334,19.024999618530273,10.140000343322754,34.09000015258789,51.34000015258789,59.540000915527344,147.10000610351562,26.854999542236328,63.31999969482422,186.9499969482422,191.60000610351562,241.5,,81.23999786376953,43.41999816894531,210.39999389648438,39.900001525878906,97.16000366210938,56.02000045776367,117.0,382.1000061035156,109.8499984741211,39.93000030517578,148.97999572753906,43.59000015258789
2022-04-19,44.7599983215332,203.6999969482422,104.23999786376953,218.0500030517578,52.189998626708984,66.41999816894531,93.36000061035156,78.0199966430664,73.72000122070312,6.519999980926514,65.9800033569336,163.8000030517578,11.001999855041504,41.404998779296875,17.13599967956543,24.520000457763672,19.559999465942383,10.100000381469727,34.36000061035156,51.70000076293945,58.599998474121094,144.39999389648438,27.68000030517578,64.27999877929688,179.9499969482422,190.1999969482422,238.5,,82.12000274658203,43.290000915527344,215.0,40.20000076293945,97.16999816894531,55.81999969482422,117.12000274658203,374.79998779296875,107.80000305175781,39.130001068115234,153.0,43.439998626708984
2022-04-20,45.5099983215332,208.0500030517578,105.87999725341797,220.3000030517578,52.91999816894531,65.06999969482422,95.36000061035156,79.19999694824219,74.62000274658203,6.697999954223633,66.44000244140625,165.5500030517578,11.218000411987305,41.94499969482422,17.299999237060547,25.53499984741211,19.2549991607666,10.154999732971191,35.0,52.7599983215332,60.7599983215332,148.8000030517578,28.31999969482422,65.3499984741211,181.10000610351562,192.89999389648438,242.8000030517578,,83.41999816894531,43.290000915527344,217.0,40.959999084472656,98.4800033569336,57.08000183105469,119.76000213623047,381.20001220703125,108.05000305175781,39.619998931884766,155.10000610351562,43.439998626708984
2022-04-21,45.5099983215332,208.0500030517578,105.87999725341797,220.3000030517578,52.91999816894531,65.06999969482422,95.36000061035156,79.19999694824219,74.62000274658203,6.697999954223633,66.44000244140625,165.5500030517578,11.218000411987305,41.94499969482422,17.299999237060547,25.53499984741211,19.2549991607666,10.154999732971191,35.0,52.7599983215332,60.7599983215332,148.8000030517578,28.31999969482422,65.3499984741211,181.10000610351562,192.89999389648438,242.8000030517578,,83.41999816894531,43.290000915527344,217.0,40.959999084472656,98.4800033569336,57.08000183105469,119.76000213623047,381.20001220703125,108.05000305175781,39.619998931884766,155.10000610351562,43.439998626708984
2022-04-22,45.5099983215332,208.0500030517578,105.87999725341797,219.1999969482422,52.31999969482422,66.18000030517578,95.36000061035156,79.19999694824219,74.62000274658203,6.697999954223633,66.44000244140625,165.5500030517578,11.218000411987305,41.94499969482422,17.299999237060547,25.53499984741211,19.2549991607666,10.145000457763672,35.0,52.7599983215332,60.7599983215332,148.8000030517578,28.31999969482422,64.7300033569336,181.10000610351562,192.89999389648438,242.8000030517578,,83.41999816894531,42.040000915527344,217.0,40.959999084472656,97.56999969482422,57.08000183105469,118.23999786376953,381.20001220703125,108.05000305175781,39.619998931884766,152.5399932861328,43.439998626708984
2022-04-25,41.11000061035156,192.24000549316406,103.16000366210938,212.64999389648438,51.72999954223633,64.43000030517578,96.63999938964844,77.47000122070312,73.33999633789062,6.3379998207092285,65.30000305175781,163.9499969482422,10.392000198364258,41.220001220703125,17.152000427246094,25.5,18.764999389648438,10.260000228881836,33.65999984741211,53.959999084472656,61.58000183105469,145.0,27.885000228881836,63.83000183105469,171.64999389648438,189.0500030517578,228.0,,79.26000213623047,41.9900016784668,215.0,40.08000183105469,95.73999786376953,54.0,115.9800033569336,367.29998779296875,109.25,39.36000061035156,149.02000427246094,39.5
2022-04-26,41.11000061035156,188.44000244140625,103.16000366210938,213.3000030517578,50.54999923706055,64.0,96.63999938964844,76.2699966430664,73.33999633789062,5.874000072479248,62.68000030517578,163.9499969482422,10.119999885559082,41.220001220703125,17.190000534057617,25.5,18.764999389648438,10.039999961853027,33.65999984741211,53.959999084472656,61.58000183105469,145.0,26.985000610351562,62.90999984741211,171.64999389648438,189.9499969482422,228.0,,79.26000213623047,41.529998779296875,215.1999969482422,39.65999984741211,94.55999755859375,54.0,113.0199966430664,341.8999938964844,106.0999984741211,39.36000061035156,145.5,39.5
2022-04-27,41.11000061035156,188.44000244140625,103.16000366210938,213.3000030517578,50.54999923706055,64.0,96.63999938964844,76.2699966430664,73.33999633789062,5.874000072479248,62.68000030517578,163.9499969482422,10.119999885559082,41.220001220703125,17.190000534057617,25.5,18.764999389648438,10.039999961853027,33.65999984741211,53.959999084472656,61.58000183105469,145.0,26.985000610351562,62.90999984741211,171.64999389648438,189.9499969482422,228.0,,79.26000213623047,41.529998779296875,215.1999969482422,39.65999984741211,94.55999755859375,54.0,113.0199966430664,341.8999938964844,106.0999984741211,39.36000061035156,145.5,39.5
2022-04-28,41.220001220703125,188.24000549316406,103.27999877929688,214.35000610351562,50.810001373291016,61.9900016784668,96.22000122070312,77.80000305175781,73.76000213623047,6.196000099182129,64.4000015258789,163.39999389648438,9.621999740600586,40.790000915527344,17.70800018310547,26.040000915527344,18.15999984741211,10.09000015258789,33.95000076293945,54.099998474121094,63.18000030517578,150.89999389648438,27.334999084472656,66.51000213623047,173.5500030517578,194.5,241.1999969482422,,78.30000305175781,43.40999984741211,214.39999389648438,40.43000030517578,96.76000213623047,51.65999984741211,116.26000213623047,352.20001220703125,112.9000015258789,39.560001373291016,147.33999633789062,37.08000183105469
